Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-18,44.0,0,5,0,12.0,25.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-19,29.0,0,8,0,5.0,5.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-20,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-21,21.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-22,36.0,0,7,0,10.0,12.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-24,26.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-25,26.0,0,4,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-26,16.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-27,21.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-28,26.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-29,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-30,20.0,0,4,0,5.0,5.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-31,30.0,0,4,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-32,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-33,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-34,20.0,0,5,0,5.0,4.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-35,28.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-37,21.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-38,20.0,0,8,0,5.0,4.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-39,19.0,3,5,0,4.0,2.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-40,40.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-41,13.0,3,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-42,27.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-43,28.0,0,5,0,8.0,10.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-44,34.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-45,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-46,75.0,0,5,0,13.0,11.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-47,26.0,0,8,0,7.0,5.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-48,32.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-49,32.0,0,5,0,6.0,8.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-50,70.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-51,26.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-52,19.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Java-53,19.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-2,20.0,0,8,0,5.0,6.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-4,51.0,0,5,0,8.0,10.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-5,26.0,0,4,0,6.0,8.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-6,31.0,0,7,0,11.0,16.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-7,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-9,20.0,0,6,0,5.0,6.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-10,12.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-11,21.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-12,21.0,0,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-13,32.0,0,7,0,4.0,3.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-14,32.0,0,9,0,9.0,16.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-15,32.0,0,9,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-16,24.0,0,8,0,4.0,2.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-17,74.0,0,5,0,4.0,2.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-18,44.0,0,5,0,11.0,16.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-19,33.0,0,10,0,7.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-20,21.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-21,26.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-22,21.0,0,10,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-23,18.0,0,7,0,4.0,3.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-24,21.0,0,6,0,4.0,4.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-25,24.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-26,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-27,19.0,0,6,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-28,25.0,0,8,0,5.0,4.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-29,27.0,0,5,0,6.0,8.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-30,25.0,0,7,0,6.0,9.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-31,27.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-32,29.0,0,6,0,5.0,4.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-33,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-34,11.0,0,8,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-35,28.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-36,22.0,0,7,0,4.0,3.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-37,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-38,11.0,0,10,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-39,19.0,3,5,0,4.0,2.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-40,38.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-42,23.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-43,25.0,0,10,0,6.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-44,34.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-45,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-46,0.0,0,5,0,0.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-47,14.0,0,9,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-48,22.0,0,7,0,6.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-49,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-50,80.0,3,5,0,7.0,7.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-51,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-52,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Java-53,17.0,0,7,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-2,20.0,0,7,0,5.0,5.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-4,45.0,0,5,0,5.0,4.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-5,30.0,0,5,0,9.0,14.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-6,28.0,0,6,0,6.0,10.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-9,20.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-10,12.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-11,22.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-12,20.0,0,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-13,32.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-14,33.0,0,5,0,9.0,16.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-15,34.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-16,35.0,0,8,0,9.0,11.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-17,74.0,0,4,0,4.0,2.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-18,46.0,0,6,0,13.0,22.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-19,26.0,0,8,0,5.0,4.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-20,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-21,22.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-22,21.0,0,7,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-24,21.0,0,5,0,4.0,4.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-25,24.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-26,17.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-27,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-28,19.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-29,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-30,20.0,0,4,0,5.0,5.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-31,38.0,0,4,0,9.0,14.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-32,44.0,0,5,0,10.0,16.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-33,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-34,15.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-35,28.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-37,21.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-38,11.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-39,19.0,3,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-40,36.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-42,24.0,0,6,0,5.0,6.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-43,27.0,0,6,0,8.0,11.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-44,30.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-45,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-46,56.0,0,5,0,11.0,11.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-47,24.0,0,8,0,2.0,0.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-48,22.0,0,7,0,6.0,7.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-49,21.0,0,5,0,4.0,4.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-50,70.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-51,20.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-52,17.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Java-53,16.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-2,18.0,0,7,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-4,34.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-5,27.0,0,4,0,7.0,9.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-6,28.0,0,6,0,6.0,10.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-9,20.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-10,12.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-11,25.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-12,46.0,0,5,0,9.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-13,32.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-14,36.0,0,5,0,11.0,18.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-15,32.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-16,24.0,0,8,0,6.0,5.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-17,74.0,0,4,0,4.0,2.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-18,39.0,0,4,0,9.0,10.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-19,33.0,0,8,0,7.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-20,21.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-21,22.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-22,21.0,0,7,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-23,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-24,21.0,0,5,0,4.0,4.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-25,24.0,0,4,0,5.0,4.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-26,17.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-27,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-28,18.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-29,22.0,0,4,0,5.0,6.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-30,21.0,0,4,0,5.0,5.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-31,30.0,0,4,0,7.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-32,0.0,0,0,0,0.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-33,20.0,0,4,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-34,11.0,0,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-35,28.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-36,22.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-37,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-38,11.0,0,8,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-39,19.0,3,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-40,40.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-41,13.0,3,5,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-42,28.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-43,24.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-44,30.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-45,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-46,54.0,0,5,0,10.0,10.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-47,20.0,0,8,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-48,30.0,0,6,0,6.0,7.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-49,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-50,70.0,3,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-51,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-52,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-FP,CodeLlama-7B,FP,Java-53,23.0,0,5,0,5.0,5.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-1,17.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-2,18.0,0,7,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-3,11.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-4,34.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-5,27.0,0,4,0,7.0,9.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-6,26.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-7,12.0,0,6,0,2.0,0.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-8,18.0,0,5,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-9,20.0,0,5,0,5.0,6.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-10,12.0,0,7,0,2.0,0.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-11,25.0,0,5,0,6.0,7.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-12,45.0,0,5,0,9.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-13,32.0,0,4,0,4.0,3.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-14,33.0,0,5,0,9.0,16.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-15,32.0,0,5,0,3.0,1.0
McEval-Java-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Java-16,26.0,0,8,0,6.0,5.0
