Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-39,17.0,0,1,0,4.0,1.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-40,24.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-41,18.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-42,35.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-43,31.0,0,0,0,6.0,4.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-44,23.0,0,0,0,4.0,4.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-45,29.0,0,0,0,5.0,5.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-46,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-47,14.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-48,19.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-49,13.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-AQLM,CodeLlama-7B,AQLM,Python-50,11.0,0,0,0,2.0,1.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-7,16.0,0,0,0,7.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-8,33.0,0,2,0,5.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-9,19.0,0,0,0,8.0,8.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-10,16.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-11,12.0,0,1,0,3.0,2.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-12,27.0,0,3,0,3.0,1.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-13,38.0,0,0,0,10.0,8.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-14,17.0,0,0,0,6.0,6.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-15,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-16,32.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-17,13.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-18,22.0,0,0,0,4.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-19,19.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-20,15.0,0,1,0,3.0,1.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-21,24.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-22,22.0,0,0,0,7.0,8.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-24,19.0,0,0,0,6.0,7.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-25,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-26,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-27,19.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-28,39.0,0,3,0,7.0,10.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-29,16.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-31,23.0,0,4,0,5.0,6.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-32,42.0,0,4,0,7.0,15.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-33,34.0,0,0,0,8.0,9.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-34,18.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-35,21.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-36,18.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-37,31.0,0,2,0,4.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-38,25.0,1,1,0,3.0,1.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-39,26.0,0,0,0,8.0,10.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-40,35.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-41,26.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-42,42.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-43,31.0,0,0,0,6.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-44,26.0,1,9,0,2.0,0.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-45,27.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-46,19.0,0,1,0,5.0,5.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-47,14.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-48,29.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-49,17.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-AWQ,CodeLlama-7B,AWQ,Python-50,11.0,0,0,0,2.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-7,12.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-8,26.0,1,13,0,3.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-9,19.0,0,0,0,8.0,8.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-10,16.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-11,12.0,0,1,0,3.0,2.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-12,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-13,38.0,0,0,0,9.0,7.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-14,22.0,0,0,0,8.0,9.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-15,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-16,32.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-17,14.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-18,26.0,0,0,0,4.0,4.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-19,17.0,0,0,0,6.0,5.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-20,14.0,0,1,0,3.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-21,20.0,0,0,0,4.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-22,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-24,17.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-25,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-26,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-27,18.0,0,1,0,2.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-28,35.0,0,3,0,7.0,9.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-29,13.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-31,25.0,0,3,0,6.0,8.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-32,42.0,0,4,0,7.0,15.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-33,39.0,0,1,0,8.0,12.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-34,18.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-35,21.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-36,13.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-37,27.0,0,2,0,5.0,4.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-38,31.0,0,2,0,7.0,12.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-39,21.0,0,0,0,5.0,2.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-40,31.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-41,23.0,0,1,0,4.0,3.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-42,43.0,0,0,0,5.0,6.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-43,31.0,0,0,0,6.0,4.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-44,33.0,1,17,0,2.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-45,25.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-46,16.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-47,14.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-48,30.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-49,14.0,0,0,0,3.0,2.0
McEval-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,Python-50,11.0,0,0,0,2.0,1.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-7,15.0,0,0,0,7.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-8,20.0,0,8,0,3.0,1.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-9,19.0,0,0,0,8.0,8.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-10,16.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-11,12.0,0,1,0,3.0,2.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-12,29.0,0,3,0,3.0,1.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-13,39.0,0,0,0,7.0,10.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-14,19.0,0,0,0,6.0,7.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-15,43.0,0,10,0,13.0,26.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-16,32.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-17,15.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-18,27.0,0,0,0,4.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-19,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-20,14.0,0,1,0,3.0,1.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-21,24.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-22,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-24,15.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-25,22.0,0,0,0,6.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-26,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-27,32.0,0,1,0,6.0,10.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-28,43.0,0,4,0,11.0,21.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-29,13.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-31,25.0,0,4,0,6.0,10.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-32,42.0,0,4,0,7.0,15.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-33,38.0,0,0,0,7.0,12.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-34,18.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-35,21.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-36,16.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-37,31.0,0,3,0,5.0,5.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-38,27.0,0,1,0,5.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-39,21.0,0,0,0,5.0,2.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-40,37.0,0,0,0,6.0,5.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-41,30.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-42,44.0,0,0,0,5.0,6.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-43,31.0,0,0,0,6.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-44,40.0,1,24,0,2.0,0.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-45,26.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-46,16.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-47,14.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-48,28.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-49,16.0,0,0,0,3.0,3.0
McEval-Python-CodeLlama-7B-FP,CodeLlama-7B,FP,Python-50,11.0,0,0,0,2.0,1.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-7,15.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-8,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-9,19.0,0,0,0,8.0,8.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-10,16.0,0,0,0,5.0,3.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-11,14.0,0,1,0,3.0,3.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-12,29.0,0,3,0,3.0,1.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-13,39.0,0,0,0,10.0,8.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-14,18.0,0,0,0,7.0,7.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-15,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-16,29.0,0,1,0,5.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-17,16.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-18,14.0,0,2,0,2.0,0.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-19,18.0,0,1,0,4.0,3.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-20,15.0,0,1,0,3.0,1.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-21,24.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-22,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-24,15.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-25,25.0,0,0,0,8.0,7.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-26,22.0,0,0,0,6.0,8.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-27,33.0,0,0,0,5.0,6.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-28,40.0,0,4,0,9.0,19.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-29,13.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-31,24.0,0,3,0,6.0,8.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-32,42.0,0,4,0,7.0,15.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-33,39.0,0,1,0,7.0,11.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-34,18.0,0,0,0,4.0,2.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-35,21.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-36,16.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-37,31.0,0,3,0,5.0,5.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-38,27.0,0,1,0,5.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-39,20.0,0,0,0,5.0,2.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-40,37.0,0,0,0,6.0,5.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-41,23.0,0,1,0,4.0,3.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-42,42.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-43,31.0,0,0,0,6.0,7.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-44,26.0,0,0,0,4.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-45,27.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-46,16.0,0,0,0,4.0,3.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-47,14.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-48,30.0,0,0,0,4.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-49,18.0,0,0,0,3.0,4.0
McEval-Python-CodeLlama-7B-GGUF,CodeLlama-7B,GGUF,Python-50,11.0,0,0,0,2.0,1.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-7,16.0,0,0,0,7.0,4.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-8,17.0,0,2,0,2.0,0.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-9,19.0,0,0,0,8.0,8.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-10,14.0,0,0,0,3.0,1.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-11,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-12,29.0,0,3,0,3.0,1.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-13,40.0,0,0,0,11.0,9.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-14,17.0,0,0,0,7.0,6.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-15,45.0,0,10,0,15.0,23.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-16,0.0,0,0,0,0.0,0.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-17,15.0,0,0,0,2.0,0.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-18,25.0,0,0,0,5.0,7.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-19,16.0,0,0,0,5.0,6.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-20,27.0,0,1,0,8.0,12.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-21,24.0,0,0,0,5.0,4.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-22,25.0,0,0,0,8.0,11.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-24,22.0,0,0,0,7.0,9.0
McEval-Python-CodeLlama-7B-GPTQ,CodeLlama-7B,GPTQ,Python-25,22.0,0,0,0,6.0,5.0
