TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BigCodeBench/45,17.0,0,3,0,1.0,0.0
BigCodeBench/46,12.0,0,0,0,2.0,1.0
BigCodeBench/47,16.0,0,0,0,1.0,0.0
BigCodeBench/48,17.0,0,1,0,2.0,2.0
BigCodeBench/49,19.0,0,1,0,2.0,1.0
BigCodeBench/50,29.0,0,1,0,2.0,1.0
BigCodeBench/51,18.0,0,1,0,2.0,1.0
BigCodeBench/52,9.0,0,0,0,2.0,0.0
BigCodeBench/53,16.0,0,0,0,1.0,0.0
BigCodeBench/54,10.0,0,0,0,2.0,0.0
BigCodeBench/55,12.0,0,0,0,4.0,3.0
BigCodeBench/56,8.0,0,0,0,1.0,0.0
BigCodeBench/57,10.0,0,0,0,1.0,0.0
BigCodeBench/58,14.0,0,1,0,1.0,0.0
BigCodeBench/59,14.0,0,1,0,1.0,1.0
BigCodeBench/60,8.0,0,0,0,1.0,0.0
BigCodeBench/61,18.0,0,1,0,1.0,0.0
BigCodeBench/62,9.0,0,0,0,1.0,0.0
BigCodeBench/63,7.0,0,0,0,1.0,0.0
BigCodeBench/64,13.0,0,0,0,1.0,0.0
BigCodeBench/65,14.0,0,1,0,2.0,1.0
BigCodeBench/66,10.0,0,0,0,1.0,0.0
BigCodeBench/67,14.0,0,0,0,4.0,6.0
BigCodeBench/68,11.0,0,0,0,1.0,0.0
BigCodeBench/69,12.0,0,1,0,1.0,0.0
BigCodeBench/70,18.0,0,0,0,2.0,3.0
BigCodeBench/71,13.0,0,0,0,1.0,0.0
BigCodeBench/72,22.0,0,1,0,4.0,4.0
BigCodeBench/73,22.0,0,1,0,1.0,0.0
BigCodeBench/74,17.0,0,0,0,3.0,4.0
BigCodeBench/75,26.0,0,1,0,7.0,6.0
BigCodeBench/76,10.0,0,1,0,3.0,2.0
BigCodeBench/77,18.0,0,2,0,5.0,6.0
BigCodeBench/78,13.0,0,1,0,2.0,1.0
BigCodeBench/79,12.0,0,1,0,2.0,1.0
BigCodeBench/80,11.0,0,0,0,2.0,0.0
BigCodeBench/81,12.0,0,0,0,2.0,0.0
BigCodeBench/82,35.0,0,2,0,7.0,7.0
BigCodeBench/83,17.0,0,1,0,2.0,0.0
BigCodeBench/84,31.0,0,2,0,9.0,9.0
BigCodeBench/85,27.0,0,4,0,2.0,1.0
BigCodeBench/86,14.0,0,2,0,1.0,0.0
BigCodeBench/87,11.0,0,0,0,1.0,0.0
BigCodeBench/88,17.0,0,2,0,1.0,0.0
BigCodeBench/89,24.0,0,1,0,1.0,0.0
BigCodeBench/90,21.0,0,0,0,4.0,3.0
BigCodeBench/91,13.0,0,1,0,3.0,2.0
BigCodeBench/92,16.0,0,2,0,4.0,3.0
BigCodeBench/93,16.0,0,2,0,3.0,2.0
BigCodeBench/94,13.0,0,1,0,1.0,0.0
BigCodeBench/95,13.0,0,0,0,7.0,5.0
BigCodeBench/96,13.0,0,0,0,3.0,3.0
BigCodeBench/97,11.0,0,0,0,3.0,3.0
BigCodeBench/98,9.0,0,0,0,1.0,0.0
BigCodeBench/99,12.0,0,0,0,1.0,0.0
BigCodeBench/100,21.0,0,1,0,2.0,2.0
BigCodeBench/101,13.0,0,1,0,1.0,0.0
BigCodeBench/102,11.0,0,0,0,1.0,0.0
BigCodeBench/103,19.0,0,1,0,3.0,2.0
BigCodeBench/104,19.0,0,1,0,5.0,5.0
BigCodeBench/105,17.0,0,0,0,5.0,3.0
BigCodeBench/106,25.0,0,1,0,4.0,3.0
BigCodeBench/107,17.0,0,1,0,4.0,2.0
BigCodeBench/108,20.0,0,1,0,7.0,6.0
BigCodeBench/109,19.0,0,0,0,6.0,5.0
BigCodeBench/110,14.0,0,0,0,4.0,3.0
BigCodeBench/111,14.0,0,0,0,3.0,2.0
BigCodeBench/112,10.0,0,1,0,3.0,2.0
BigCodeBench/113,17.0,0,0,0,5.0,4.0
BigCodeBench/114,10.0,0,0,0,3.0,2.0
BigCodeBench/115,11.0,0,0,0,2.0,1.0
BigCodeBench/116,11.0,0,1,0,1.0,0.0
BigCodeBench/117,22.0,0,2,0,4.0,3.0
BigCodeBench/118,13.0,0,0,0,4.0,4.0
BigCodeBench/119,11.0,0,0,0,1.0,0.0
BigCodeBench/120,13.0,0,0,0,4.0,3.0
BigCodeBench/121,16.0,0,1,0,2.0,1.0
BigCodeBench/122,7.0,0,1,0,1.0,0.0
BigCodeBench/123,17.0,0,0,0,4.0,3.0
BigCodeBench/124,22.0,0,0,0,3.0,2.0
BigCodeBench/125,15.0,0,1,0,3.0,3.0
BigCodeBench/126,17.0,0,0,0,3.0,2.0
BigCodeBench/127,16.0,0,3,0,5.0,7.0
BigCodeBench/128,31.0,0,1,0,3.0,6.0
BigCodeBench/129,24.0,0,0,0,3.0,5.0
BigCodeBench/130,12.0,0,0,0,1.0,0.0
BigCodeBench/131,12.0,0,0,0,1.0,0.0
BigCodeBench/132,24.0,0,2,0,4.0,6.0
BigCodeBench/133,16.0,0,1,0,3.0,2.0
BigCodeBench/134,13.0,0,0,0,3.0,2.0
BigCodeBench/135,17.0,0,0,0,5.0,4.0
BigCodeBench/136,15.0,0,4,0,3.0,2.0
BigCodeBench/137,7.0,0,0,0,3.0,2.0
BigCodeBench/138,12.0,0,2,0,3.0,2.0
BigCodeBench/139,17.0,0,0,0,5.0,4.0
BigCodeBench/140,12.0,0,0,0,4.0,3.0
BigCodeBench/141,11.0,0,1,0,3.0,2.0
BigCodeBench/142,18.0,0,0,0,1.0,0.0
BigCodeBench/143,13.0,0,1,0,1.0,0.0
BigCodeBench/144,16.0,0,0,0,3.0,6.0
BigCodeBench/145,9.0,0,0,0,2.0,1.0
BigCodeBench/146,12.0,0,1,0,2.0,3.0
BigCodeBench/147,24.0,0,1,0,4.0,4.0
BigCodeBench/148,6.0,0,0,0,1.0,0.0
BigCodeBench/149,11.0,0,0,0,3.0,2.0
BigCodeBench/150,24.0,0,2,0,2.0,2.0
BigCodeBench/151,23.0,0,1,0,3.0,1.0
BigCodeBench/152,14.0,0,1,0,3.0,3.0
BigCodeBench/153,11.0,0,0,0,1.0,0.0
BigCodeBench/154,12.0,0,0,0,3.0,3.0
BigCodeBench/155,17.0,0,1,0,1.0,0.0
BigCodeBench/156,14.0,0,1,0,1.0,0.0
BigCodeBench/157,15.0,0,0,0,4.0,3.0
BigCodeBench/158,12.0,0,0,0,1.0,0.0
BigCodeBench/159,11.0,0,1,0,1.0,0.0
BigCodeBench/160,13.0,0,0,0,3.0,3.0
BigCodeBench/161,24.0,0,0,0,4.0,7.0
BigCodeBench/162,14.0,0,1,0,2.0,1.0
BigCodeBench/163,14.0,0,1,0,2.0,1.0
BigCodeBench/164,13.0,0,1,0,1.0,0.0
BigCodeBench/165,12.0,0,0,0,1.0,0.0
BigCodeBench/166,12.0,0,0,0,4.0,3.0
BigCodeBench/167,13.0,0,0,0,1.0,0.0
BigCodeBench/168,16.0,0,1,0,2.0,1.0
BigCodeBench/169,14.0,0,1,0,3.0,2.0
BigCodeBench/170,11.0,0,1,0,2.0,1.0
BigCodeBench/171,23.0,0,0,0,3.0,3.0
BigCodeBench/172,10.0,0,0,0,3.0,3.0
BigCodeBench/173,8.0,0,1,0,1.0,0.0
BigCodeBench/174,8.0,0,1,0,2.0,1.0
BigCodeBench/175,14.0,0,1,0,6.0,3.0
BigCodeBench/176,15.0,0,0,0,3.0,7.0
BigCodeBench/177,20.0,0,0,0,9.0,9.0
BigCodeBench/178,9.0,0,2,0,2.0,1.0
BigCodeBench/179,20.0,0,0,0,4.0,3.0
BigCodeBench/180,20.0,0,1,0,3.0,2.0
BigCodeBench/181,9.0,0,0,0,1.0,0.0
BigCodeBench/182,10.0,0,0,0,1.0,0.0
BigCodeBench/183,12.0,0,0,0,1.0,0.0
BigCodeBench/184,24.0,0,0,0,3.0,0.0
BigCodeBench/185,16.0,0,2,0,6.0,3.0
BigCodeBench/186,21.0,0,0,0,5.0,7.0
BigCodeBench/187,11.0,0,2,0,5.0,2.0
BigCodeBench/188,20.0,0,0,0,5.0,8.0
BigCodeBench/189,11.0,0,1,0,1.0,1.0
BigCodeBench/190,35.0,0,0,0,3.0,3.0
BigCodeBench/191,10.0,0,1,0,2.0,1.0
BigCodeBench/192,11.0,0,6,0,1.0,0.0
BigCodeBench/193,26.0,0,1,0,4.0,12.0
BigCodeBench/194,9.0,0,2,0,1.0,0.0
BigCodeBench/195,15.0,0,0,0,2.0,4.0
BigCodeBench/196,12.0,0,0,0,2.0,1.0
BigCodeBench/197,10.0,0,2,0,1.0,0.0
BigCodeBench/198,17.0,0,0,0,4.0,1.0
BigCodeBench/199,40.0,0,0,0,7.0,6.0
BigCodeBench/200,16.0,0,0,0,3.0,0.0
BigCodeBench/201,18.0,0,1,0,3.0,2.0
BigCodeBench/202,9.0,0,0,0,1.0,0.0
BigCodeBench/203,22.0,0,0,0,2.0,1.0
BigCodeBench/204,22.0,0,2,0,2.0,0.0
BigCodeBench/205,12.0,0,0,0,3.0,1.0
BigCodeBench/206,15.0,0,0,0,3.0,2.0
BigCodeBench/207,13.0,0,0,0,3.0,5.0
BigCodeBench/208,27.0,0,2,0,3.0,2.0
BigCodeBench/209,15.0,0,1,0,1.0,0.0
BigCodeBench/210,16.0,0,1,0,1.0,0.0
BigCodeBench/211,14.0,0,0,0,2.0,0.0
BigCodeBench/212,15.0,0,1,0,1.0,0.0
BigCodeBench/213,23.0,0,0,0,2.0,1.0
BigCodeBench/214,12.0,0,1,0,2.0,1.0
BigCodeBench/215,27.0,0,4,0,2.0,4.0
BigCodeBench/216,16.0,0,0,0,3.0,3.0
BigCodeBench/217,14.0,0,2,0,1.0,0.0
BigCodeBench/218,21.0,0,0,0,4.0,4.0
BigCodeBench/219,14.0,0,0,0,1.0,0.0
BigCodeBench/220,16.0,0,0,0,3.0,3.0
BigCodeBench/221,26.0,0,1,0,4.0,6.0
BigCodeBench/222,13.0,0,1,0,1.0,0.0
BigCodeBench/223,17.0,0,0,0,6.0,8.0
BigCodeBench/224,20.0,0,1,0,3.0,2.0
BigCodeBench/225,11.0,0,0,0,4.0,3.0
BigCodeBench/226,13.0,0,1,0,1.0,0.0
BigCodeBench/227,16.0,0,3,0,2.0,1.0
BigCodeBench/228,8.0,0,0,0,2.0,1.0
BigCodeBench/229,22.0,0,0,0,3.0,2.0
BigCodeBench/230,15.0,0,0,0,3.0,2.0
BigCodeBench/231,19.0,0,1,0,2.0,2.0
BigCodeBench/232,16.0,0,0,0,4.0,2.0
BigCodeBench/233,11.0,0,1,0,1.0,0.0
BigCodeBench/234,16.0,0,3,0,2.0,1.0
BigCodeBench/235,19.0,0,2,0,1.0,0.0
BigCodeBench/236,16.0,0,1,0,2.0,1.0
BigCodeBench/237,22.0,0,3,0,3.0,4.0
BigCodeBench/238,14.0,0,1,0,1.0,0.0
BigCodeBench/239,18.0,0,1,0,2.0,0.0
BigCodeBench/240,6.0,0,0,0,1.0,0.0
BigCodeBench/241,13.0,0,1,0,1.0,0.0
BigCodeBench/242,17.0,0,1,0,4.0,3.0
BigCodeBench/243,11.0,0,0,0,2.0,1.0
BigCodeBench/244,16.0,0,1,0,2.0,2.0
BigCodeBench/245,10.0,0,0,0,1.0,0.0
BigCodeBench/246,23.0,0,0,0,3.0,2.0
BigCodeBench/247,12.0,0,0,0,2.0,1.0
BigCodeBench/248,16.0,0,0,0,3.0,2.0
BigCodeBench/249,8.0,0,0,0,1.0,0.0
BigCodeBench/250,16.0,0,0,0,4.0,4.0
BigCodeBench/251,10.0,0,0,0,2.0,1.0
BigCodeBench/252,17.0,0,1,0,2.0,1.0
BigCodeBench/253,15.0,0,0,0,1.0,0.0
BigCodeBench/254,6.0,0,0,0,1.0,0.0
BigCodeBench/255,11.0,0,0,0,2.0,1.0
BigCodeBench/256,15.0,0,1,0,3.0,2.0
BigCodeBench/257,9.0,0,0,0,1.0,0.0
BigCodeBench/258,21.0,0,0,0,1.0,0.0
BigCodeBench/259,13.0,0,2,0,4.0,3.0
BigCodeBench/260,18.0,0,0,0,3.0,3.0
BigCodeBench/261,11.0,0,1,0,3.0,2.0
BigCodeBench/262,11.0,0,0,0,1.0,0.0
BigCodeBench/263,18.0,0,0,0,5.0,5.0
BigCodeBench/264,16.0,0,1,0,2.0,1.0
BigCodeBench/265,10.0,0,0,0,1.0,0.0
BigCodeBench/266,17.0,0,0,0,4.0,4.0
BigCodeBench/267,16.0,0,0,0,1.0,0.0
BigCodeBench/268,13.0,0,0,0,3.0,4.0
BigCodeBench/269,19.0,0,1,0,1.0,0.0
BigCodeBench/270,6.0,0,0,0,1.0,0.0
BigCodeBench/271,16.0,0,0,0,3.0,3.0
BigCodeBench/272,38.0,0,1,0,4.0,3.0
BigCodeBench/273,29.0,0,0,0,4.0,3.0
BigCodeBench/274,40.0,0,0,0,3.0,3.0
BigCodeBench/275,7.0,0,0,0,2.0,1.0
BigCodeBench/276,10.0,0,1,0,1.0,0.0
BigCodeBench/277,15.0,0,0,0,4.0,4.0
BigCodeBench/278,12.0,0,3,0,1.0,0.0
BigCodeBench/279,11.0,0,0,0,2.0,1.0
BigCodeBench/280,17.0,0,1,0,1.0,0.0
BigCodeBench/281,16.0,0,0,0,5.0,10.0
BigCodeBench/282,18.0,0,0,0,3.0,2.0
BigCodeBench/283,13.0,0,0,0,4.0,6.0
BigCodeBench/284,11.0,0,0,0,2.0,0.0
BigCodeBench/285,10.0,0,0,0,2.0,1.0
BigCodeBench/286,24.0,0,0,0,5.0,8.0
BigCodeBench/287,17.0,0,0,0,4.0,6.0
BigCodeBench/288,13.0,0,0,0,4.0,6.0
BigCodeBench/289,19.0,0,2,0,2.0,1.0
BigCodeBench/290,17.0,0,0,0,5.0,10.0
BigCodeBench/291,14.0,0,1,0,1.0,0.0
BigCodeBench/292,10.0,0,0,0,1.0,0.0
BigCodeBench/293,12.0,0,1,0,1.0,0.0
BigCodeBench/294,9.0,0,0,0,2.0,1.0
BigCodeBench/295,15.0,0,0,0,1.0,0.0
BigCodeBench/296,18.0,0,1,0,3.0,2.0
BigCodeBench/297,8.0,0,0,0,1.0,0.0
BigCodeBench/298,25.0,0,1,0,4.0,5.0
BigCodeBench/299,13.0,0,0,0,3.0,2.0
BigCodeBench/300,19.0,0,0,0,3.0,2.0
BigCodeBench/301,13.0,0,1,0,1.0,0.0
BigCodeBench/302,16.0,0,0,0,5.0,4.0
BigCodeBench/303,11.0,0,0,0,1.0,0.0
BigCodeBench/304,16.0,0,2,0,2.0,1.0
BigCodeBench/305,12.0,0,0,0,3.0,3.0
BigCodeBench/306,17.0,0,0,0,5.0,7.0
BigCodeBench/307,12.0,0,0,0,3.0,3.0
BigCodeBench/308,16.0,0,1,0,3.0,3.0
BigCodeBench/309,14.0,0,0,0,3.0,3.0
BigCodeBench/310,23.0,0,0,0,2.0,1.0
BigCodeBench/311,18.0,0,0,0,3.0,3.0
BigCodeBench/312,8.0,0,1,0,1.0,0.0
BigCodeBench/313,22.0,0,0,0,5.0,10.0
BigCodeBench/314,16.0,0,3,0,1.0,1.0
BigCodeBench/315,30.0,0,1,0,4.0,7.0
BigCodeBench/316,9.0,0,0,0,1.0,0.0
BigCodeBench/317,12.0,0,1,0,1.0,0.0
BigCodeBench/318,16.0,0,1,0,2.0,1.0
BigCodeBench/319,11.0,0,1,0,1.0,0.0
BigCodeBench/320,17.0,0,0,0,3.0,4.0
BigCodeBench/321,14.0,0,0,0,4.0,4.0
BigCodeBench/322,28.0,0,0,0,3.0,5.0
BigCodeBench/323,20.0,0,2,0,3.0,2.0
BigCodeBench/324,16.0,0,0,0,4.0,2.0
BigCodeBench/325,14.0,0,0,0,2.0,1.0
BigCodeBench/326,17.0,0,0,0,2.0,5.0
BigCodeBench/327,14.0,0,0,0,3.0,3.0
BigCodeBench/328,7.0,0,0,0,1.0,0.0
BigCodeBench/329,13.0,0,0,0,3.0,2.0
BigCodeBench/330,8.0,0,0,0,1.0,0.0
BigCodeBench/331,9.0,0,0,0,3.0,3.0
BigCodeBench/332,10.0,0,0,0,2.0,0.0
BigCodeBench/333,10.0,0,0,0,1.0,0.0
BigCodeBench/334,8.0,0,0,0,1.0,0.0
BigCodeBench/335,15.0,0,0,0,3.0,2.0
BigCodeBench/336,15.0,0,0,0,5.0,10.0
BigCodeBench/337,15.0,0,2,0,2.0,1.0
BigCodeBench/338,23.0,0,1,0,3.0,3.0
BigCodeBench/339,12.0,0,0,0,2.0,1.0
BigCodeBench/340,12.0,0,0,0,1.0,0.0
BigCodeBench/341,17.0,0,0,0,4.0,3.0
BigCodeBench/342,13.0,0,0,0,2.0,1.0
BigCodeBench/343,15.0,0,1,0,5.0,4.0
BigCodeBench/344,12.0,0,0,0,2.0,2.0
BigCodeBench/345,15.0,0,0,0,7.0,6.0
BigCodeBench/346,17.0,0,0,0,3.0,4.0
BigCodeBench/347,11.0,0,0,0,2.0,1.0
BigCodeBench/348,28.0,0,0,0,3.0,6.0
BigCodeBench/349,16.0,0,0,0,3.0,3.0
BigCodeBench/350,23.0,0,1,0,4.0,7.0
BigCodeBench/351,13.0,0,0,0,3.0,3.0
BigCodeBench/352,17.0,0,1,0,2.0,1.0
BigCodeBench/353,14.0,0,0,0,3.0,3.0
BigCodeBench/354,18.0,0,1,0,4.0,6.0
BigCodeBench/355,16.0,0,0,0,1.0,0.0
BigCodeBench/356,15.0,0,0,0,4.0,3.0
BigCodeBench/357,21.0,0,2,0,2.0,1.0
BigCodeBench/358,13.0,0,0,0,4.0,4.0
BigCodeBench/359,18.0,0,1,0,1.0,0.0
BigCodeBench/360,18.0,0,0,0,2.0,2.0
BigCodeBench/361,14.0,0,0,0,1.0,2.0
BigCodeBench/362,11.0,0,0,0,2.0,2.0
BigCodeBench/363,10.0,0,0,0,4.0,2.0
BigCodeBench/364,14.0,0,2,0,2.0,1.0
BigCodeBench/365,12.0,0,0,0,1.0,0.0
BigCodeBench/366,11.0,0,1,0,1.0,0.0
BigCodeBench/367,18.0,0,1,0,3.0,2.0
BigCodeBench/368,13.0,0,0,0,3.0,1.0
BigCodeBench/369,13.0,0,0,0,1.0,0.0
BigCodeBench/370,17.0,0,1,0,3.0,2.0
BigCodeBench/371,8.0,0,0,0,1.0,0.0
BigCodeBench/372,17.0,0,2,0,6.0,12.0
BigCodeBench/373,19.0,0,1,0,3.0,2.0
BigCodeBench/374,18.0,0,1,0,7.0,16.0
BigCodeBench/375,13.0,0,2,0,1.0,0.0
BigCodeBench/376,10.0,0,0,0,2.0,0.0
BigCodeBench/377,15.0,0,0,0,1.0,0.0
BigCodeBench/378,21.0,0,0,0,4.0,5.0
BigCodeBench/379,7.0,0,1,0,1.0,0.0
BigCodeBench/380,12.0,0,0,0,4.0,6.0
BigCodeBench/381,27.0,0,1,0,4.0,3.0
BigCodeBench/382,14.0,0,2,0,1.0,0.0
BigCodeBench/383,20.0,0,0,0,2.0,1.0
BigCodeBench/384,26.0,0,0,0,3.0,2.0
BigCodeBench/385,14.0,0,1,0,2.0,1.0
BigCodeBench/386,9.0,0,1,0,1.0,0.0
BigCodeBench/387,18.0,0,2,0,3.0,3.0
BigCodeBench/388,11.0,0,0,0,4.0,6.0
BigCodeBench/389,17.0,0,0,0,5.0,7.0
BigCodeBench/390,16.0,0,0,0,4.0,3.0
BigCodeBench/391,16.0,0,0,0,3.0,4.0
BigCodeBench/392,13.0,0,1,0,2.0,1.0
BigCodeBench/393,16.0,0,1,0,1.0,0.0
BigCodeBench/394,8.0,0,0,0,1.0,0.0
BigCodeBench/395,21.0,0,0,0,5.0,5.0
BigCodeBench/396,13.0,0,2,0,1.0,0.0
BigCodeBench/397,18.0,0,3,0,2.0,4.0
BigCodeBench/398,14.0,0,0,0,4.0,5.0
BigCodeBench/399,19.0,0,0,0,3.0,2.0
BigCodeBench/400,26.0,0,1,0,9.0,28.0
BigCodeBench/401,20.0,0,0,0,1.0,0.0
BigCodeBench/402,18.0,0,0,0,3.0,1.0
BigCodeBench/403,17.0,0,0,0,2.0,1.0
BigCodeBench/404,10.0,0,0,0,2.0,1.0
BigCodeBench/405,7.0,0,1,0,1.0,0.0
BigCodeBench/406,18.0,0,1,0,2.0,1.0
BigCodeBench/407,12.0,0,0,0,2.0,1.0
BigCodeBench/408,7.0,0,0,0,1.0,0.0
BigCodeBench/409,21.0,0,0,0,3.0,3.0
BigCodeBench/410,17.0,0,0,0,3.0,3.0
BigCodeBench/411,10.0,0,0,0,2.0,1.0
BigCodeBench/412,12.0,0,0,0,2.0,1.0
BigCodeBench/413,18.0,0,0,0,1.0,0.0
BigCodeBench/414,17.0,0,0,0,3.0,3.0
BigCodeBench/415,9.0,0,0,0,4.0,3.0
BigCodeBench/416,12.0,0,0,0,3.0,2.0
BigCodeBench/417,22.0,0,0,0,1.0,0.0
BigCodeBench/418,27.0,0,1,0,1.0,0.0
BigCodeBench/419,21.0,0,1,0,1.0,0.0
BigCodeBench/420,11.0,0,0,0,2.0,3.0
BigCodeBench/421,27.0,0,0,0,5.0,5.0
BigCodeBench/422,9.0,0,0,0,2.0,1.0
BigCodeBench/423,12.0,0,0,0,5.0,3.0
BigCodeBench/424,18.0,0,0,0,5.0,4.0
BigCodeBench/425,22.0,0,1,0,3.0,2.0
BigCodeBench/426,13.0,0,0,0,5.0,3.0
BigCodeBench/427,23.0,0,2,0,1.0,0.0
BigCodeBench/428,10.0,0,1,0,1.0,0.0
BigCodeBench/429,18.0,0,0,0,1.0,0.0
BigCodeBench/430,16.0,0,2,0,1.0,0.0
BigCodeBench/431,14.0,0,0,0,4.0,3.0
BigCodeBench/432,15.0,0,4,0,1.0,0.0
BigCodeBench/433,9.0,0,0,0,1.0,0.0
BigCodeBench/434,19.0,0,1,0,2.0,1.0
BigCodeBench/435,15.0,0,0,0,1.0,0.0
BigCodeBench/436,16.0,0,1,0,4.0,4.0
BigCodeBench/437,7.0,0,0,0,1.0,0.0
BigCodeBench/438,14.0,0,0,0,2.0,1.0
BigCodeBench/439,12.0,0,2,0,3.0,2.0
BigCodeBench/440,14.0,0,2,0,2.0,1.0
BigCodeBench/441,11.0,0,2,0,1.0,0.0
BigCodeBench/442,14.0,0,5,0,1.0,0.0
BigCodeBench/443,18.0,0,3,0,1.0,0.0
BigCodeBench/444,11.0,0,1,0,2.0,1.0
BigCodeBench/445,15.0,0,2,0,4.0,3.0
BigCodeBench/446,10.0,0,2,0,1.0,0.0
BigCodeBench/447,15.0,0,1,0,3.0,3.0
BigCodeBench/448,13.0,0,1,0,1.0,0.0
BigCodeBench/449,16.0,0,1,0,2.0,1.0
BigCodeBench/450,24.0,0,1,0,2.0,2.0
BigCodeBench/451,17.0,0,4,0,3.0,3.0
BigCodeBench/452,17.0,0,0,0,2.0,1.0
BigCodeBench/453,8.0,0,0,0,3.0,3.0
BigCodeBench/454,16.0,0,0,0,5.0,5.0
BigCodeBench/455,15.0,0,1,0,1.0,0.0
BigCodeBench/456,11.0,0,0,0,1.0,0.0
BigCodeBench/457,11.0,0,1,0,4.0,2.0
BigCodeBench/458,22.0,0,0,0,4.0,9.0
BigCodeBench/459,20.0,0,0,0,6.0,7.0
BigCodeBench/460,19.0,0,0,0,2.0,5.0
BigCodeBench/461,28.0,0,2,0,5.0,6.0
BigCodeBench/462,12.0,0,0,0,2.0,1.0
BigCodeBench/463,16.0,0,1,0,2.0,2.0
BigCodeBench/464,12.0,0,0,0,3.0,2.0
BigCodeBench/465,18.0,0,0,0,3.0,4.0
BigCodeBench/466,9.0,0,0,0,3.0,1.0
BigCodeBench/467,13.0,0,2,0,1.0,0.0
BigCodeBench/468,15.0,0,1,0,2.0,1.0
BigCodeBench/469,13.0,0,1,0,2.0,0.0
BigCodeBench/470,13.0,0,2,0,1.0,0.0
BigCodeBench/471,6.0,0,1,0,1.0,0.0
BigCodeBench/472,12.0,0,2,0,4.0,2.0
BigCodeBench/473,20.0,0,2,0,7.0,6.0
BigCodeBench/474,14.0,0,2,0,1.0,0.0
BigCodeBench/475,19.0,0,0,0,8.0,7.0
BigCodeBench/476,15.0,0,2,0,2.0,0.0
BigCodeBench/477,21.0,0,7,0,2.0,2.0
BigCodeBench/478,19.0,0,0,0,4.0,4.0
BigCodeBench/479,28.0,0,0,0,5.0,11.0
BigCodeBench/480,14.0,0,0,0,3.0,2.0
BigCodeBench/481,17.0,0,0,0,2.0,1.0
BigCodeBench/482,25.0,0,0,0,5.0,10.0
BigCodeBench/483,11.0,0,0,0,3.0,1.0
BigCodeBench/484,22.0,0,5,0,1.0,0.0
BigCodeBench/485,26.0,0,1,0,3.0,3.0
BigCodeBench/486,21.0,0,2,0,1.0,0.0
BigCodeBench/487,16.0,0,0,0,4.0,4.0
BigCodeBench/488,21.0,0,2,0,1.0,0.0
BigCodeBench/489,20.0,1,0,0,3.0,2.0
BigCodeBench/490,7.0,0,0,0,1.0,0.0
BigCodeBench/491,24.0,0,2,0,7.0,7.0
BigCodeBench/492,26.0,0,0,0,8.0,8.0
BigCodeBench/493,25.0,0,0,0,4.0,4.0
BigCodeBench/494,23.0,0,0,0,5.0,3.0
BigCodeBench/495,15.0,0,5,0,1.0,0.0
BigCodeBench/496,16.0,0,2,0,2.0,1.0
