TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BigCodeBench/44,13.0,0,1,0,1.0,0.0
BigCodeBench/45,17.0,0,4,0,1.0,0.0
BigCodeBench/46,12.0,0,0,0,2.0,1.0
BigCodeBench/47,15.0,0,0,0,1.0,0.0
BigCodeBench/48,17.0,0,1,0,2.0,2.0
BigCodeBench/49,18.0,0,1,0,2.0,1.0
BigCodeBench/50,28.0,0,1,0,2.0,1.0
BigCodeBench/51,16.0,0,0,0,2.0,1.0
BigCodeBench/52,9.0,0,0,0,2.0,0.0
BigCodeBench/53,24.0,0,0,0,2.0,1.0
BigCodeBench/54,10.0,0,0,0,2.0,0.0
BigCodeBench/55,14.0,0,0,0,4.0,3.0
BigCodeBench/56,8.0,0,0,0,1.0,0.0
BigCodeBench/57,10.0,0,0,0,1.0,0.0
BigCodeBench/58,15.0,0,1,0,1.0,0.0
BigCodeBench/59,15.0,0,0,0,1.0,1.0
BigCodeBench/60,8.0,0,0,0,1.0,0.0
BigCodeBench/61,20.0,0,1,0,1.0,0.0
BigCodeBench/62,13.0,0,0,0,1.0,0.0
BigCodeBench/63,7.0,0,0,0,1.0,0.0
BigCodeBench/64,9.0,0,0,0,1.0,0.0
BigCodeBench/65,13.0,0,1,0,2.0,1.0
BigCodeBench/66,10.0,0,0,0,1.0,0.0
BigCodeBench/67,14.0,0,0,0,4.0,6.0
BigCodeBench/68,12.0,0,0,0,1.0,0.0
BigCodeBench/69,11.0,0,0,0,1.0,0.0
BigCodeBench/70,18.0,0,0,0,2.0,3.0
BigCodeBench/71,12.0,0,0,0,1.0,0.0
BigCodeBench/72,34.0,0,1,0,7.0,10.0
BigCodeBench/73,23.0,0,1,0,1.0,0.0
BigCodeBench/74,17.0,0,0,0,2.0,3.0
BigCodeBench/75,29.0,0,1,0,9.0,9.0
BigCodeBench/76,10.0,0,1,0,3.0,2.0
BigCodeBench/77,19.0,0,2,0,5.0,6.0
BigCodeBench/78,14.0,0,1,0,2.0,1.0
BigCodeBench/79,14.0,0,1,0,3.0,3.0
BigCodeBench/80,11.0,0,0,0,2.0,0.0
BigCodeBench/81,12.0,0,0,0,2.0,0.0
BigCodeBench/82,36.0,0,2,0,7.0,7.0
BigCodeBench/83,19.0,0,1,0,2.0,0.0
BigCodeBench/84,31.0,0,2,0,8.0,8.0
BigCodeBench/85,29.0,0,4,0,2.0,1.0
BigCodeBench/86,14.0,0,2,0,1.0,0.0
BigCodeBench/87,11.0,0,0,0,1.0,0.0
BigCodeBench/88,17.0,0,2,0,1.0,0.0
BigCodeBench/89,24.0,0,1,0,1.0,0.0
BigCodeBench/90,20.0,0,0,0,4.0,3.0
BigCodeBench/91,14.0,0,1,0,3.0,2.0
BigCodeBench/92,16.0,0,2,0,4.0,3.0
BigCodeBench/93,16.0,0,2,0,3.0,2.0
BigCodeBench/94,11.0,0,3,0,1.0,0.0
BigCodeBench/95,13.0,0,0,0,7.0,5.0
BigCodeBench/96,12.0,0,0,0,3.0,3.0
BigCodeBench/97,11.0,0,0,0,3.0,3.0
BigCodeBench/98,11.0,0,0,0,1.0,0.0
BigCodeBench/99,12.0,0,0,0,1.0,0.0
BigCodeBench/100,20.0,0,0,0,2.0,2.0
BigCodeBench/101,20.0,0,0,0,1.0,2.0
BigCodeBench/102,11.0,0,0,0,1.0,0.0
BigCodeBench/103,14.0,0,2,0,3.0,2.0
BigCodeBench/104,17.0,0,1,0,6.0,5.0
BigCodeBench/105,17.0,0,0,0,5.0,3.0
BigCodeBench/106,23.0,0,1,0,4.0,3.0
BigCodeBench/107,15.0,0,1,0,4.0,2.0
BigCodeBench/108,19.0,0,1,0,6.0,5.0
BigCodeBench/109,19.0,0,0,0,6.0,5.0
BigCodeBench/110,19.0,0,1,0,5.0,3.0
BigCodeBench/111,19.0,0,0,0,4.0,2.0
BigCodeBench/112,12.0,0,1,0,3.0,2.0
BigCodeBench/113,17.0,0,0,0,5.0,4.0
BigCodeBench/114,10.0,0,0,0,3.0,2.0
BigCodeBench/115,15.0,0,0,0,2.0,1.0
BigCodeBench/116,10.0,0,1,0,1.0,0.0
BigCodeBench/117,22.0,0,2,0,4.0,3.0
BigCodeBench/118,13.0,0,0,0,4.0,4.0
BigCodeBench/119,13.0,0,0,0,1.0,0.0
BigCodeBench/120,14.0,0,0,0,4.0,3.0
BigCodeBench/121,17.0,0,2,0,2.0,1.0
BigCodeBench/122,7.0,0,1,0,1.0,0.0
BigCodeBench/123,15.0,0,0,0,5.0,3.0
BigCodeBench/124,24.0,0,0,0,4.0,3.0
BigCodeBench/125,15.0,0,1,0,3.0,3.0
BigCodeBench/126,17.0,0,0,0,3.0,2.0
BigCodeBench/127,16.0,0,3,0,5.0,7.0
BigCodeBench/128,19.0,0,1,0,2.0,1.0
BigCodeBench/129,22.0,0,0,0,3.0,4.0
BigCodeBench/130,11.0,0,0,0,1.0,0.0
BigCodeBench/131,11.0,0,0,0,1.0,0.0
BigCodeBench/132,22.0,0,2,0,2.0,2.0
BigCodeBench/133,17.0,0,1,0,3.0,2.0
BigCodeBench/134,13.0,0,0,0,3.0,2.0
BigCodeBench/135,14.0,0,0,0,4.0,3.0
BigCodeBench/136,15.0,0,4,0,3.0,2.0
BigCodeBench/137,8.0,0,0,0,3.0,2.0
BigCodeBench/138,12.0,0,1,0,3.0,2.0
BigCodeBench/139,17.0,0,0,0,5.0,4.0
BigCodeBench/140,12.0,0,0,0,4.0,3.0
BigCodeBench/141,15.0,0,1,0,4.0,3.0
BigCodeBench/142,16.0,0,0,0,1.0,0.0
BigCodeBench/143,14.0,0,1,0,1.0,0.0
BigCodeBench/144,16.0,0,0,0,3.0,6.0
BigCodeBench/145,10.0,0,0,0,2.0,1.0
BigCodeBench/146,15.0,0,1,0,3.0,6.0
BigCodeBench/147,22.0,0,0,0,5.0,2.0
BigCodeBench/148,6.0,0,0,0,1.0,0.0
BigCodeBench/149,16.0,0,0,0,4.0,4.0
BigCodeBench/150,31.0,0,1,0,6.0,7.0
BigCodeBench/151,20.0,0,1,0,2.0,1.0
BigCodeBench/152,14.0,0,1,0,3.0,3.0
BigCodeBench/153,11.0,0,0,0,1.0,0.0
BigCodeBench/154,11.0,0,0,0,2.0,1.0
BigCodeBench/155,17.0,0,1,0,1.0,0.0
BigCodeBench/156,14.0,0,1,0,1.0,0.0
BigCodeBench/157,15.0,0,0,0,4.0,3.0
BigCodeBench/158,11.0,0,0,0,1.0,0.0
BigCodeBench/159,10.0,0,1,0,2.0,1.0
BigCodeBench/160,13.0,0,0,0,3.0,3.0
BigCodeBench/161,22.0,0,0,0,4.0,7.0
BigCodeBench/162,15.0,0,1,0,2.0,1.0
BigCodeBench/163,11.0,0,1,0,2.0,1.0
BigCodeBench/164,13.0,0,1,0,1.0,0.0
BigCodeBench/165,12.0,0,0,0,1.0,0.0
BigCodeBench/166,11.0,0,0,0,5.0,4.0
BigCodeBench/167,13.0,0,0,0,1.0,0.0
BigCodeBench/168,15.0,0,1,0,1.0,0.0
BigCodeBench/169,17.0,0,1,0,3.0,2.0
BigCodeBench/170,11.0,0,1,0,2.0,1.0
BigCodeBench/171,17.0,0,0,0,2.0,0.0
BigCodeBench/172,7.0,0,0,0,1.0,0.0
BigCodeBench/173,19.0,0,1,0,2.0,0.0
BigCodeBench/174,8.0,0,1,0,2.0,1.0
BigCodeBench/175,12.0,0,1,0,5.0,2.0
BigCodeBench/176,11.0,0,0,0,2.0,3.0
BigCodeBench/177,17.0,0,0,0,6.0,5.0
BigCodeBench/178,10.0,0,2,0,2.0,1.0
BigCodeBench/179,21.0,0,1,0,4.0,3.0
BigCodeBench/180,18.0,0,1,0,3.0,2.0
BigCodeBench/181,9.0,0,0,0,1.0,0.0
BigCodeBench/182,10.0,0,1,0,1.0,0.0
BigCodeBench/183,8.0,0,0,0,1.0,0.0
BigCodeBench/184,24.0,0,0,0,3.0,0.0
BigCodeBench/185,16.0,0,2,0,6.0,3.0
BigCodeBench/186,20.0,0,0,0,6.0,8.0
BigCodeBench/187,11.0,0,2,0,5.0,2.0
BigCodeBench/188,23.0,0,0,0,6.0,11.0
BigCodeBench/189,11.0,0,1,0,1.0,1.0
BigCodeBench/190,43.0,0,0,0,4.0,7.0
BigCodeBench/191,10.0,0,1,0,2.0,1.0
BigCodeBench/192,11.0,0,6,0,3.0,1.0
BigCodeBench/193,27.0,0,1,0,4.0,12.0
BigCodeBench/194,9.0,0,2,0,1.0,0.0
BigCodeBench/195,15.0,0,0,0,2.0,4.0
BigCodeBench/196,15.0,0,0,0,2.0,1.0
BigCodeBench/197,10.0,0,2,0,1.0,0.0
BigCodeBench/198,20.0,0,0,0,2.0,1.0
BigCodeBench/199,38.0,0,0,0,6.0,5.0
BigCodeBench/200,16.0,0,0,0,3.0,0.0
BigCodeBench/201,17.0,0,0,0,3.0,2.0
BigCodeBench/202,12.0,0,0,0,3.0,3.0
BigCodeBench/203,28.0,0,0,0,2.0,2.0
BigCodeBench/204,23.0,0,2,0,2.0,0.0
BigCodeBench/205,12.0,0,0,0,3.0,1.0
BigCodeBench/206,15.0,0,0,0,3.0,2.0
BigCodeBench/207,13.0,0,0,0,3.0,5.0
BigCodeBench/208,27.0,0,2,0,3.0,2.0
BigCodeBench/209,15.0,0,0,0,1.0,0.0
BigCodeBench/210,18.0,0,1,0,1.0,0.0
BigCodeBench/211,15.0,0,0,0,1.0,0.0
BigCodeBench/212,15.0,0,1,0,1.0,0.0
BigCodeBench/213,20.0,0,0,0,2.0,1.0
BigCodeBench/214,12.0,0,1,0,2.0,1.0
BigCodeBench/215,28.0,0,4,0,2.0,4.0
BigCodeBench/216,17.0,0,0,0,3.0,3.0
BigCodeBench/217,15.0,0,2,0,1.0,0.0
BigCodeBench/218,26.0,0,0,0,4.0,4.0
BigCodeBench/219,14.0,0,0,0,1.0,0.0
BigCodeBench/220,17.0,0,0,0,3.0,3.0
BigCodeBench/221,23.0,0,1,0,3.0,5.0
BigCodeBench/222,10.0,0,1,0,1.0,0.0
BigCodeBench/223,18.0,0,0,0,6.0,8.0
BigCodeBench/224,25.0,0,1,0,4.0,3.0
BigCodeBench/225,11.0,0,0,0,4.0,3.0
BigCodeBench/226,18.0,0,0,0,3.0,2.0
BigCodeBench/227,16.0,0,3,0,2.0,1.0
BigCodeBench/228,8.0,0,0,0,2.0,1.0
BigCodeBench/229,21.0,0,0,0,3.0,2.0
BigCodeBench/230,17.0,0,0,0,3.0,2.0
BigCodeBench/231,22.0,0,1,0,2.0,2.0
BigCodeBench/232,15.0,0,0,0,5.0,3.0
BigCodeBench/233,11.0,0,1,0,1.0,0.0
BigCodeBench/234,17.0,0,3,0,2.0,1.0
BigCodeBench/235,18.0,0,1,0,1.0,0.0
BigCodeBench/236,16.0,0,1,0,2.0,1.0
BigCodeBench/237,22.0,0,2,0,3.0,4.0
BigCodeBench/238,14.0,0,1,0,1.0,0.0
BigCodeBench/239,18.0,0,1,0,2.0,0.0
BigCodeBench/240,6.0,0,0,0,1.0,0.0
BigCodeBench/241,12.0,0,1,0,1.0,0.0
BigCodeBench/242,17.0,0,1,0,4.0,3.0
BigCodeBench/243,12.0,0,0,0,2.0,1.0
BigCodeBench/244,15.0,0,1,0,2.0,1.0
BigCodeBench/245,10.0,0,0,0,1.0,0.0
BigCodeBench/246,24.0,0,1,0,3.0,2.0
BigCodeBench/247,15.0,0,0,0,2.0,1.0
BigCodeBench/248,18.0,2,0,0,2.0,1.0
BigCodeBench/249,8.0,0,0,0,1.0,0.0
BigCodeBench/250,14.0,0,0,0,1.0,0.0
BigCodeBench/251,10.0,0,0,0,2.0,1.0
BigCodeBench/252,9.0,0,1,0,2.0,1.0
BigCodeBench/253,12.0,0,1,0,1.0,0.0
BigCodeBench/254,6.0,0,0,0,1.0,0.0
BigCodeBench/255,11.0,0,0,0,2.0,1.0
BigCodeBench/256,14.0,0,1,0,3.0,2.0
BigCodeBench/257,9.0,0,0,0,1.0,0.0
BigCodeBench/258,21.0,0,0,0,1.0,0.0
BigCodeBench/259,13.0,0,2,0,3.0,2.0
BigCodeBench/260,18.0,0,0,0,3.0,3.0
BigCodeBench/261,13.0,0,2,0,3.0,2.0
BigCodeBench/262,13.0,0,0,0,1.0,0.0
BigCodeBench/263,17.0,0,0,0,6.0,8.0
BigCodeBench/264,18.0,0,1,0,2.0,1.0
BigCodeBench/265,9.0,0,0,0,1.0,0.0
BigCodeBench/266,18.0,0,0,0,4.0,4.0
BigCodeBench/267,15.0,0,0,0,1.0,0.0
BigCodeBench/268,6.0,0,0,0,1.0,0.0
BigCodeBench/269,23.0,0,0,0,1.0,0.0
BigCodeBench/270,6.0,0,0,0,1.0,0.0
BigCodeBench/271,16.0,0,0,0,3.0,3.0
BigCodeBench/272,37.0,0,1,0,4.0,3.0
BigCodeBench/273,29.0,0,0,0,4.0,3.0
BigCodeBench/274,35.0,0,0,0,5.0,4.0
BigCodeBench/275,8.0,0,0,0,2.0,1.0
BigCodeBench/276,15.0,0,2,0,1.0,0.0
BigCodeBench/277,15.0,0,0,0,4.0,4.0
BigCodeBench/278,12.0,0,3,0,1.0,0.0
BigCodeBench/279,11.0,0,0,0,2.0,1.0
BigCodeBench/280,17.0,0,1,0,1.0,0.0
BigCodeBench/281,16.0,0,0,0,4.0,6.0
BigCodeBench/282,19.0,0,0,0,3.0,2.0
BigCodeBench/283,12.0,0,0,0,3.0,3.0
BigCodeBench/284,11.0,0,0,0,1.0,0.0
BigCodeBench/285,11.0,0,0,0,2.0,1.0
BigCodeBench/286,20.0,0,0,0,5.0,5.0
BigCodeBench/287,17.0,0,0,0,4.0,6.0
BigCodeBench/288,13.0,0,0,0,4.0,6.0
BigCodeBench/289,20.0,0,1,0,2.0,1.0
BigCodeBench/290,17.0,0,0,0,6.0,11.0
BigCodeBench/291,16.0,0,1,0,1.0,0.0
BigCodeBench/292,8.0,0,0,0,1.0,0.0
BigCodeBench/293,13.0,0,0,0,1.0,0.0
BigCodeBench/294,9.0,0,0,0,2.0,1.0
BigCodeBench/295,15.0,0,0,0,1.0,0.0
BigCodeBench/296,13.0,0,0,0,3.0,2.0
BigCodeBench/297,8.0,0,0,0,1.0,0.0
BigCodeBench/298,19.0,0,0,0,3.0,2.0
BigCodeBench/299,16.0,0,0,0,3.0,2.0
BigCodeBench/300,18.0,0,0,0,3.0,2.0
BigCodeBench/301,14.0,0,0,0,1.0,0.0
BigCodeBench/302,16.0,0,0,0,4.0,3.0
BigCodeBench/303,12.0,0,0,0,1.0,0.0
BigCodeBench/304,16.0,0,2,0,2.0,1.0
BigCodeBench/305,12.0,0,0,0,3.0,3.0
BigCodeBench/306,17.0,0,0,0,5.0,7.0
BigCodeBench/307,12.0,0,0,0,3.0,3.0
BigCodeBench/308,14.0,0,1,0,3.0,3.0
BigCodeBench/309,15.0,0,0,0,3.0,3.0
BigCodeBench/310,23.0,0,0,0,2.0,1.0
BigCodeBench/311,16.0,0,0,0,3.0,1.0
BigCodeBench/312,8.0,0,1,0,1.0,0.0
BigCodeBench/313,18.0,0,1,0,5.0,10.0
BigCodeBench/314,17.0,0,3,0,1.0,1.0
BigCodeBench/315,27.0,0,2,0,4.0,7.0
BigCodeBench/316,23.0,0,0,0,4.0,10.0
BigCodeBench/317,11.0,0,1,0,1.0,0.0
BigCodeBench/318,16.0,0,1,0,2.0,1.0
BigCodeBench/319,16.0,0,2,0,1.0,0.0
BigCodeBench/320,17.0,0,0,0,3.0,4.0
BigCodeBench/321,14.0,0,0,0,4.0,4.0
BigCodeBench/322,36.0,0,0,0,3.0,7.0
BigCodeBench/323,16.0,0,2,0,3.0,2.0
BigCodeBench/324,19.0,0,0,0,4.0,4.0
BigCodeBench/325,14.0,0,0,0,2.0,1.0
BigCodeBench/326,16.0,0,1,0,2.0,5.0
BigCodeBench/327,13.0,0,0,0,3.0,3.0
BigCodeBench/328,7.0,0,0,0,1.0,0.0
BigCodeBench/329,13.0,0,0,0,2.0,1.0
BigCodeBench/330,6.0,0,0,0,1.0,0.0
BigCodeBench/331,9.0,0,0,0,3.0,3.0
BigCodeBench/332,11.0,0,0,0,2.0,0.0
BigCodeBench/333,10.0,0,0,0,1.0,0.0
BigCodeBench/334,8.0,0,0,0,1.0,0.0
BigCodeBench/335,15.0,0,0,0,3.0,2.0
BigCodeBench/336,14.0,0,0,0,4.0,6.0
BigCodeBench/337,16.0,0,1,0,2.0,1.0
BigCodeBench/338,24.0,0,1,0,4.0,7.0
BigCodeBench/339,12.0,0,0,0,2.0,1.0
BigCodeBench/340,8.0,0,0,0,1.0,0.0
BigCodeBench/341,20.0,0,0,0,4.0,3.0
BigCodeBench/342,15.0,0,0,0,2.0,1.0
BigCodeBench/343,16.0,0,1,0,5.0,4.0
BigCodeBench/344,12.0,0,0,0,2.0,2.0
BigCodeBench/345,14.0,0,0,0,7.0,6.0
BigCodeBench/346,17.0,0,0,0,3.0,4.0
BigCodeBench/347,10.0,0,0,0,2.0,1.0
BigCodeBench/348,16.0,0,0,0,3.0,4.0
BigCodeBench/349,16.0,0,0,0,3.0,3.0
BigCodeBench/350,24.0,0,0,0,4.0,7.0
BigCodeBench/351,18.0,0,0,0,3.0,3.0
BigCodeBench/352,15.0,0,1,0,2.0,1.0
BigCodeBench/353,18.0,0,0,0,3.0,3.0
BigCodeBench/354,15.0,0,1,0,4.0,6.0
BigCodeBench/355,16.0,0,0,0,1.0,0.0
BigCodeBench/356,17.0,0,0,0,4.0,3.0
BigCodeBench/357,15.0,0,0,0,2.0,1.0
BigCodeBench/358,14.0,0,3,0,3.0,3.0
BigCodeBench/359,17.0,0,1,0,1.0,0.0
BigCodeBench/360,23.0,0,0,0,2.0,2.0
BigCodeBench/361,14.0,0,0,0,1.0,2.0
BigCodeBench/362,11.0,0,0,0,2.0,2.0
BigCodeBench/363,11.0,0,0,0,4.0,2.0
BigCodeBench/364,14.0,0,2,0,2.0,1.0
BigCodeBench/365,11.0,0,0,0,1.0,0.0
BigCodeBench/366,11.0,0,0,0,1.0,0.0
BigCodeBench/367,18.0,0,1,0,3.0,2.0
BigCodeBench/368,13.0,0,0,0,3.0,1.0
BigCodeBench/369,14.0,0,0,0,1.0,0.0
BigCodeBench/370,20.0,0,1,0,3.0,4.0
BigCodeBench/371,8.0,0,0,0,1.0,0.0
BigCodeBench/372,17.0,0,2,0,6.0,12.0
BigCodeBench/373,17.0,0,1,0,3.0,2.0
BigCodeBench/374,18.0,0,1,0,7.0,16.0
BigCodeBench/375,13.0,0,2,0,1.0,0.0
BigCodeBench/376,13.0,0,0,0,2.0,0.0
BigCodeBench/377,15.0,0,0,0,1.0,0.0
BigCodeBench/378,21.0,0,0,0,4.0,5.0
BigCodeBench/379,7.0,0,1,0,1.0,0.0
BigCodeBench/380,12.0,0,0,0,4.0,6.0
BigCodeBench/381,27.0,0,1,0,5.0,4.0
BigCodeBench/382,13.0,0,1,0,1.0,0.0
BigCodeBench/383,18.0,0,0,0,1.0,0.0
BigCodeBench/384,13.0,0,0,0,3.0,2.0
BigCodeBench/385,12.0,0,1,0,2.0,1.0
BigCodeBench/386,11.0,0,1,0,1.0,0.0
BigCodeBench/387,29.0,0,2,0,3.0,3.0
BigCodeBench/388,11.0,0,0,0,4.0,6.0
BigCodeBench/389,16.0,0,0,0,4.0,6.0
BigCodeBench/390,15.0,0,0,0,3.0,2.0
BigCodeBench/391,14.0,0,0,0,3.0,4.0
BigCodeBench/392,13.0,0,1,0,2.0,1.0
BigCodeBench/393,14.0,0,1,0,1.0,0.0
BigCodeBench/394,8.0,0,0,0,1.0,0.0
BigCodeBench/395,20.0,0,0,0,4.0,3.0
BigCodeBench/396,14.0,0,2,0,1.0,0.0
BigCodeBench/397,16.0,0,3,0,2.0,3.0
BigCodeBench/398,11.0,0,0,0,3.0,3.0
BigCodeBench/399,19.0,0,0,0,3.0,2.0
BigCodeBench/400,24.0,0,1,0,10.0,28.0
BigCodeBench/401,17.0,0,0,0,1.0,0.0
BigCodeBench/402,22.0,0,0,0,4.0,4.0
BigCodeBench/403,17.0,0,0,0,2.0,1.0
BigCodeBench/404,10.0,0,0,0,2.0,1.0
BigCodeBench/405,10.0,0,1,0,1.0,0.0
BigCodeBench/406,18.0,0,1,0,2.0,1.0
BigCodeBench/407,12.0,0,0,0,2.0,1.0
BigCodeBench/408,7.0,0,0,0,1.0,0.0
BigCodeBench/409,18.0,0,0,0,3.0,2.0
BigCodeBench/410,17.0,0,0,0,3.0,3.0
BigCodeBench/411,10.0,0,0,0,2.0,1.0
BigCodeBench/412,12.0,0,0,0,2.0,1.0
BigCodeBench/413,17.0,0,0,0,1.0,0.0
BigCodeBench/414,17.0,0,0,0,3.0,3.0
BigCodeBench/415,9.0,0,0,0,3.0,2.0
BigCodeBench/416,19.0,0,0,0,2.0,1.0
BigCodeBench/417,23.0,0,0,0,1.0,0.0
BigCodeBench/418,27.0,0,1,0,1.0,0.0
BigCodeBench/419,22.0,0,1,0,1.0,0.0
BigCodeBench/420,9.0,0,0,0,1.0,0.0
BigCodeBench/421,28.0,0,0,0,5.0,5.0
BigCodeBench/422,9.0,0,0,0,2.0,1.0
BigCodeBench/423,12.0,0,0,0,5.0,3.0
BigCodeBench/424,18.0,0,0,0,5.0,4.0
BigCodeBench/425,20.0,0,0,0,3.0,2.0
BigCodeBench/426,13.0,0,0,0,5.0,3.0
BigCodeBench/427,23.0,0,2,0,1.0,0.0
BigCodeBench/428,12.0,0,1,0,2.0,1.0
BigCodeBench/429,17.0,0,2,0,1.0,0.0
BigCodeBench/430,15.0,0,2,0,1.0,0.0
BigCodeBench/431,12.0,0,0,0,3.0,2.0
BigCodeBench/432,15.0,0,4,0,1.0,0.0
BigCodeBench/433,9.0,0,0,0,1.0,0.0
BigCodeBench/434,19.0,0,0,0,2.0,1.0
BigCodeBench/435,15.0,0,0,0,1.0,0.0
BigCodeBench/436,16.0,0,1,0,4.0,4.0
BigCodeBench/437,7.0,0,0,0,1.0,0.0
BigCodeBench/438,14.0,0,0,0,2.0,1.0
BigCodeBench/439,10.0,0,2,0,1.0,0.0
BigCodeBench/440,14.0,0,2,0,2.0,1.0
BigCodeBench/441,10.0,0,2,0,1.0,0.0
BigCodeBench/442,14.0,0,6,0,1.0,0.0
BigCodeBench/443,18.0,0,3,0,1.0,0.0
BigCodeBench/444,11.0,0,1,0,2.0,1.0
BigCodeBench/445,13.0,0,2,0,4.0,2.0
BigCodeBench/446,8.0,0,1,0,1.0,0.0
BigCodeBench/447,15.0,0,1,0,2.0,2.0
BigCodeBench/448,13.0,0,1,0,1.0,0.0
BigCodeBench/449,19.0,0,1,0,3.0,2.0
BigCodeBench/450,18.0,0,1,0,2.0,2.0
BigCodeBench/451,16.0,0,4,0,3.0,3.0
BigCodeBench/452,16.0,0,0,0,2.0,1.0
BigCodeBench/453,8.0,0,0,0,3.0,3.0
BigCodeBench/454,16.0,0,0,0,5.0,5.0
BigCodeBench/455,10.0,0,1,0,1.0,0.0
BigCodeBench/456,11.0,0,0,0,1.0,0.0
BigCodeBench/457,11.0,0,1,0,5.0,3.0
BigCodeBench/458,19.0,0,0,0,4.0,6.0
BigCodeBench/459,19.0,0,0,0,5.0,5.0
BigCodeBench/460,17.0,0,0,0,2.0,4.0
BigCodeBench/461,22.0,0,0,0,5.0,4.0
BigCodeBench/462,15.0,0,0,0,2.0,1.0
BigCodeBench/463,14.0,0,1,0,2.0,2.0
BigCodeBench/464,12.0,0,0,0,3.0,2.0
BigCodeBench/465,18.0,0,0,0,3.0,4.0
BigCodeBench/466,9.0,0,0,0,3.0,1.0
BigCodeBench/467,13.0,0,2,0,1.0,0.0
BigCodeBench/468,12.0,0,2,0,2.0,1.0
BigCodeBench/469,15.0,0,1,0,2.0,0.0
BigCodeBench/470,10.0,0,1,0,1.0,0.0
BigCodeBench/471,6.0,0,1,0,1.0,0.0
BigCodeBench/472,11.0,0,1,0,1.0,0.0
BigCodeBench/473,21.0,0,2,0,7.0,6.0
BigCodeBench/474,15.0,0,2,0,1.0,0.0
BigCodeBench/475,19.0,0,0,0,8.0,7.0
BigCodeBench/476,11.0,0,2,0,2.0,0.0
BigCodeBench/477,21.0,0,8,0,3.0,3.0
BigCodeBench/478,18.0,0,0,0,4.0,4.0
BigCodeBench/479,23.0,0,2,0,4.0,8.0
BigCodeBench/480,14.0,0,0,0,3.0,2.0
BigCodeBench/481,24.0,0,0,0,2.0,1.0
BigCodeBench/482,24.0,0,0,0,5.0,10.0
BigCodeBench/483,11.0,0,0,0,4.0,3.0
BigCodeBench/484,22.0,0,4,0,1.0,0.0
BigCodeBench/485,29.0,0,1,0,3.0,3.0
BigCodeBench/486,12.0,0,1,0,1.0,0.0
BigCodeBench/487,16.0,0,0,0,4.0,4.0
BigCodeBench/488,20.0,0,1,0,1.0,0.0
BigCodeBench/489,21.0,0,0,0,3.0,2.0
BigCodeBench/490,7.0,0,0,0,1.0,0.0
BigCodeBench/491,22.0,0,3,0,6.0,6.0
BigCodeBench/492,30.0,0,0,0,8.0,8.0
BigCodeBench/493,25.0,0,1,0,4.0,4.0
BigCodeBench/494,21.0,0,0,0,5.0,2.0
BigCodeBench/495,11.0,0,1,0,1.0,0.0
BigCodeBench/496,15.0,0,2,0,2.0,1.0
