TaskID,Pass
BigCodeBench/426,0
BigCodeBench/427,0
BigCodeBench/428,0
BigCodeBench/429,0
BigCodeBench/430,0
BigCodeBench/431,1
BigCodeBench/432,0
BigCodeBench/433,1
BigCodeBench/434,0
BigCodeBench/435,0
BigCodeBench/436,0
BigCodeBench/437,0
BigCodeBench/438,0
BigCodeBench/439,0
BigCodeBench/440,0
BigCodeBench/441,0
BigCodeBench/442,0
BigCodeBench/443,0
BigCodeBench/444,1
BigCodeBench/445,1
BigCodeBench/446,1
BigCodeBench/447,0
BigCodeBench/448,1
BigCodeBench/449,0
BigCodeBench/450,0
BigCodeBench/451,0
BigCodeBench/452,0
BigCodeBench/453,1
BigCodeBench/454,0
BigCodeBench/455,1
BigCodeBench/456,0
BigCodeBench/457,0
BigCodeBench/458,0
BigCodeBench/459,0
BigCodeBench/460,0
BigCodeBench/461,0
BigCodeBench/462,0
BigCodeBench/463,0
BigCodeBench/464,1
BigCodeBench/465,1
BigCodeBench/466,1
BigCodeBench/467,1
BigCodeBench/468,0
BigCodeBench/469,0
BigCodeBench/470,0
BigCodeBench/471,0
BigCodeBench/472,0
BigCodeBench/473,0
BigCodeBench/474,0
BigCodeBench/475,0
BigCodeBench/476,0
BigCodeBench/477,0
BigCodeBench/478,0
BigCodeBench/479,0
BigCodeBench/480,0
BigCodeBench/481,0
BigCodeBench/482,0
BigCodeBench/483,0
BigCodeBench/484,0
BigCodeBench/485,0
BigCodeBench/486,0
BigCodeBench/487,1
BigCodeBench/488,0
BigCodeBench/489,0
BigCodeBench/490,1
BigCodeBench/491,0
BigCodeBench/492,0
BigCodeBench/493,0
BigCodeBench/494,0
BigCodeBench/495,1
BigCodeBench/496,0
BigCodeBench/497,1
BigCodeBench/498,1
BigCodeBench/499,0
BigCodeBench/500,1
BigCodeBench/501,0
BigCodeBench/502,0
BigCodeBench/503,0
BigCodeBench/504,0
BigCodeBench/505,1
BigCodeBench/506,0
BigCodeBench/507,0
BigCodeBench/508,1
BigCodeBench/509,0
BigCodeBench/510,0
BigCodeBench/511,0
BigCodeBench/512,0
BigCodeBench/513,0
BigCodeBench/514,0
BigCodeBench/515,1
BigCodeBench/516,1
BigCodeBench/517,1
BigCodeBench/518,0
BigCodeBench/519,0
BigCodeBench/520,0
BigCodeBench/521,0
BigCodeBench/522,0
BigCodeBench/523,0
BigCodeBench/524,0
BigCodeBench/525,0
BigCodeBench/526,0
BigCodeBench/527,0
BigCodeBench/528,0
BigCodeBench/529,0
BigCodeBench/530,0
BigCodeBench/531,0
BigCodeBench/532,0
BigCodeBench/533,0
BigCodeBench/534,0
BigCodeBench/535,0
BigCodeBench/536,1
BigCodeBench/537,1
BigCodeBench/538,0
BigCodeBench/539,1
BigCodeBench/540,0
BigCodeBench/541,0
BigCodeBench/542,1
BigCodeBench/543,0
BigCodeBench/544,1
BigCodeBench/545,0
BigCodeBench/546,1
BigCodeBench/547,1
BigCodeBench/548,0
BigCodeBench/549,1
BigCodeBench/550,0
BigCodeBench/551,0
BigCodeBench/552,1
BigCodeBench/553,0
BigCodeBench/554,1
BigCodeBench/555,1
BigCodeBench/556,1
BigCodeBench/557,0
BigCodeBench/558,0
BigCodeBench/559,1
BigCodeBench/560,0
BigCodeBench/561,1
BigCodeBench/562,0
BigCodeBench/563,1
BigCodeBench/564,0
BigCodeBench/565,0
BigCodeBench/566,0
BigCodeBench/567,0
BigCodeBench/568,0
BigCodeBench/569,0
BigCodeBench/570,0
BigCodeBench/571,0
BigCodeBench/572,0
BigCodeBench/573,0
BigCodeBench/574,0
BigCodeBench/575,0
BigCodeBench/576,1
BigCodeBench/577,1
BigCodeBench/578,1
BigCodeBench/579,0
BigCodeBench/580,0
BigCodeBench/581,1
BigCodeBench/582,0
BigCodeBench/583,0
BigCodeBench/584,0
BigCodeBench/585,0
BigCodeBench/586,0
BigCodeBench/587,0
BigCodeBench/588,0
BigCodeBench/589,1
BigCodeBench/590,0
BigCodeBench/591,0
BigCodeBench/592,0
BigCodeBench/593,0
BigCodeBench/594,0
BigCodeBench/595,0
BigCodeBench/596,1
BigCodeBench/597,0
BigCodeBench/598,1
BigCodeBench/599,0
BigCodeBench/600,1
BigCodeBench/601,0
BigCodeBench/602,0
BigCodeBench/603,0
BigCodeBench/604,0
BigCodeBench/605,1
BigCodeBench/606,0
BigCodeBench/607,0
BigCodeBench/608,0
BigCodeBench/609,0
BigCodeBench/610,0
BigCodeBench/611,0
BigCodeBench/612,0
BigCodeBench/613,0
BigCodeBench/614,0
BigCodeBench/615,0
BigCodeBench/616,0
BigCodeBench/617,0
BigCodeBench/618,0
BigCodeBench/619,0
BigCodeBench/620,0
BigCodeBench/621,0
BigCodeBench/622,0
BigCodeBench/623,0
BigCodeBench/624,1
BigCodeBench/625,1
BigCodeBench/626,1
BigCodeBench/627,0
BigCodeBench/628,0
BigCodeBench/629,0
BigCodeBench/630,1
BigCodeBench/631,0
BigCodeBench/632,1
BigCodeBench/633,0
BigCodeBench/634,0
BigCodeBench/635,0
BigCodeBench/636,0
BigCodeBench/637,0
BigCodeBench/638,0
BigCodeBench/639,0
BigCodeBench/640,0
BigCodeBench/641,1
BigCodeBench/642,1
BigCodeBench/643,0
BigCodeBench/644,0
BigCodeBench/645,0
BigCodeBench/646,1
BigCodeBench/647,0
BigCodeBench/648,0
BigCodeBench/649,0
BigCodeBench/650,0
BigCodeBench/651,0
BigCodeBench/652,0
BigCodeBench/653,1
BigCodeBench/654,0
BigCodeBench/655,0
BigCodeBench/656,0
BigCodeBench/657,0
BigCodeBench/658,0
BigCodeBench/659,1
BigCodeBench/660,0
BigCodeBench/661,0
BigCodeBench/662,0
BigCodeBench/663,0
BigCodeBench/664,0
BigCodeBench/665,0
BigCodeBench/666,0
BigCodeBench/667,0
BigCodeBench/668,0
BigCodeBench/669,0
BigCodeBench/670,1
BigCodeBench/671,0
BigCodeBench/672,1
BigCodeBench/673,1
BigCodeBench/674,0
BigCodeBench/675,0
BigCodeBench/676,0
BigCodeBench/677,0
BigCodeBench/678,0
BigCodeBench/679,0
BigCodeBench/680,0
BigCodeBench/681,0
BigCodeBench/682,0
BigCodeBench/683,1
BigCodeBench/684,1
BigCodeBench/685,1
BigCodeBench/686,0
BigCodeBench/687,1
BigCodeBench/688,0
BigCodeBench/689,0
BigCodeBench/690,0
BigCodeBench/691,1
BigCodeBench/692,0
BigCodeBench/693,0
BigCodeBench/694,1
BigCodeBench/695,1
BigCodeBench/696,0
BigCodeBench/697,0
BigCodeBench/698,1
BigCodeBench/699,1
BigCodeBench/700,1
BigCodeBench/701,1
BigCodeBench/702,0
BigCodeBench/703,1
BigCodeBench/704,0
BigCodeBench/705,0
BigCodeBench/706,0
BigCodeBench/707,1
BigCodeBench/708,0
BigCodeBench/709,1
BigCodeBench/710,0
BigCodeBench/711,0
BigCodeBench/712,1
BigCodeBench/713,1
BigCodeBench/714,0
BigCodeBench/715,0
BigCodeBench/716,0
BigCodeBench/717,0
BigCodeBench/718,0
BigCodeBench/719,0
BigCodeBench/720,0
BigCodeBench/721,0
BigCodeBench/722,0
BigCodeBench/723,0
BigCodeBench/724,1
BigCodeBench/725,1
BigCodeBench/726,0
BigCodeBench/727,0
BigCodeBench/728,0
BigCodeBench/729,1
BigCodeBench/730,0
BigCodeBench/731,1
BigCodeBench/732,1
BigCodeBench/733,0
BigCodeBench/734,1
BigCodeBench/735,1
BigCodeBench/736,0
BigCodeBench/737,0
BigCodeBench/738,1
BigCodeBench/739,0
BigCodeBench/740,0
BigCodeBench/741,0
BigCodeBench/742,1
BigCodeBench/743,0
BigCodeBench/744,0
BigCodeBench/745,0
BigCodeBench/746,0
BigCodeBench/747,0
BigCodeBench/748,0
BigCodeBench/749,0
BigCodeBench/750,0
BigCodeBench/751,1
BigCodeBench/752,0
BigCodeBench/753,0
BigCodeBench/754,0
BigCodeBench/755,0
BigCodeBench/756,0
BigCodeBench/757,0
BigCodeBench/758,0
BigCodeBench/759,0
BigCodeBench/760,0
BigCodeBench/761,0
BigCodeBench/762,0
BigCodeBench/763,0
BigCodeBench/764,0
BigCodeBench/765,0
BigCodeBench/766,1
BigCodeBench/767,1
BigCodeBench/768,0
BigCodeBench/769,1
BigCodeBench/770,0
BigCodeBench/771,0
BigCodeBench/772,0
BigCodeBench/773,0
BigCodeBench/774,0
BigCodeBench/775,0
BigCodeBench/776,0
BigCodeBench/777,0
BigCodeBench/778,0
BigCodeBench/779,0
BigCodeBench/780,0
BigCodeBench/781,0
BigCodeBench/782,0
BigCodeBench/783,1
BigCodeBench/784,1
BigCodeBench/785,0
BigCodeBench/786,1
BigCodeBench/787,0
BigCodeBench/788,0
BigCodeBench/789,0
BigCodeBench/790,0
BigCodeBench/791,0
BigCodeBench/792,0
BigCodeBench/793,0
BigCodeBench/794,0
BigCodeBench/795,1
BigCodeBench/796,1
BigCodeBench/797,0
BigCodeBench/798,0
BigCodeBench/799,0
BigCodeBench/800,0
BigCodeBench/801,0
BigCodeBench/802,0
BigCodeBench/803,0
BigCodeBench/804,0
BigCodeBench/805,0
BigCodeBench/806,0
BigCodeBench/807,0
BigCodeBench/808,0
BigCodeBench/809,0
BigCodeBench/810,1
BigCodeBench/811,0
BigCodeBench/812,0
BigCodeBench/813,0
BigCodeBench/814,0
BigCodeBench/815,0
BigCodeBench/816,0
BigCodeBench/817,0
BigCodeBench/818,0
BigCodeBench/819,0
BigCodeBench/820,1
BigCodeBench/821,0
BigCodeBench/822,0
BigCodeBench/823,0
BigCodeBench/824,0
BigCodeBench/825,0
BigCodeBench/826,0
BigCodeBench/827,1
BigCodeBench/828,0
BigCodeBench/829,0
BigCodeBench/830,1
BigCodeBench/831,0
BigCodeBench/832,0
BigCodeBench/833,0
BigCodeBench/834,0
BigCodeBench/835,0
BigCodeBench/836,0
BigCodeBench/837,0
BigCodeBench/838,1
BigCodeBench/839,0
BigCodeBench/840,1
BigCodeBench/841,1
BigCodeBench/842,0
BigCodeBench/843,0
BigCodeBench/844,0
BigCodeBench/845,0
BigCodeBench/846,0
BigCodeBench/847,0
BigCodeBench/848,0
BigCodeBench/849,0
BigCodeBench/850,0
BigCodeBench/851,0
BigCodeBench/852,0
BigCodeBench/853,0
BigCodeBench/854,0
BigCodeBench/855,1
BigCodeBench/856,0
BigCodeBench/857,0
BigCodeBench/858,1
BigCodeBench/859,0
BigCodeBench/860,1
BigCodeBench/861,1
BigCodeBench/862,1
BigCodeBench/863,1
BigCodeBench/864,0
BigCodeBench/865,0
BigCodeBench/866,0
BigCodeBench/867,0
BigCodeBench/868,0
BigCodeBench/869,0
BigCodeBench/870,0
BigCodeBench/871,0
BigCodeBench/872,0
BigCodeBench/873,1
BigCodeBench/874,1
BigCodeBench/875,0
BigCodeBench/876,0
BigCodeBench/877,0
BigCodeBench/878,0
BigCodeBench/879,0
BigCodeBench/880,0
BigCodeBench/881,0
BigCodeBench/882,0
BigCodeBench/883,1
BigCodeBench/884,0
BigCodeBench/885,0
BigCodeBench/886,0
BigCodeBench/887,0
BigCodeBench/888,1
BigCodeBench/889,0
BigCodeBench/890,0
BigCodeBench/891,1
BigCodeBench/892,0
BigCodeBench/893,0
BigCodeBench/894,0
BigCodeBench/895,0
BigCodeBench/896,0
BigCodeBench/897,1
BigCodeBench/898,0
BigCodeBench/899,0
BigCodeBench/900,0
BigCodeBench/901,0
BigCodeBench/902,0
BigCodeBench/903,0
BigCodeBench/904,0
BigCodeBench/905,1
BigCodeBench/906,0
BigCodeBench/907,1
BigCodeBench/908,0
BigCodeBench/909,0
BigCodeBench/910,0
BigCodeBench/911,1
BigCodeBench/912,1
BigCodeBench/913,0
BigCodeBench/914,0
BigCodeBench/915,0
BigCodeBench/916,0
BigCodeBench/917,0
BigCodeBench/918,0
BigCodeBench/919,0
BigCodeBench/920,0
BigCodeBench/921,0
BigCodeBench/922,0
BigCodeBench/923,1
BigCodeBench/924,0
BigCodeBench/925,1
BigCodeBench/926,1
BigCodeBench/927,1
BigCodeBench/928,0
BigCodeBench/929,1
BigCodeBench/930,0
BigCodeBench/931,1
BigCodeBench/932,1
BigCodeBench/933,0
BigCodeBench/934,0
BigCodeBench/935,0
BigCodeBench/936,0
BigCodeBench/937,1
BigCodeBench/938,0
BigCodeBench/939,0
BigCodeBench/940,1
BigCodeBench/941,0
BigCodeBench/942,0
BigCodeBench/943,0
BigCodeBench/944,0
BigCodeBench/945,0
BigCodeBench/946,0
BigCodeBench/947,0
BigCodeBench/948,1
BigCodeBench/949,1
BigCodeBench/950,1
BigCodeBench/951,0
BigCodeBench/952,0
BigCodeBench/953,0
BigCodeBench/954,0
BigCodeBench/955,0
BigCodeBench/956,0
BigCodeBench/957,0
BigCodeBench/958,0
BigCodeBench/959,0
BigCodeBench/960,1
BigCodeBench/961,0
BigCodeBench/962,0
BigCodeBench/963,0
BigCodeBench/964,0
BigCodeBench/965,0
BigCodeBench/966,0
BigCodeBench/967,0
BigCodeBench/968,0
BigCodeBench/969,0
BigCodeBench/970,0
BigCodeBench/971,0
BigCodeBench/972,0
BigCodeBench/973,0
BigCodeBench/974,0
BigCodeBench/975,0
BigCodeBench/976,1
BigCodeBench/977,0
BigCodeBench/978,0
BigCodeBench/979,0
BigCodeBench/980,0
BigCodeBench/981,0
BigCodeBench/982,0
BigCodeBench/983,0
BigCodeBench/984,1
BigCodeBench/985,0
BigCodeBench/986,0
BigCodeBench/987,0
BigCodeBench/988,0
BigCodeBench/989,0
BigCodeBench/990,0
BigCodeBench/991,0
BigCodeBench/992,0
BigCodeBench/993,0
BigCodeBench/994,0
BigCodeBench/995,0
BigCodeBench/996,0
BigCodeBench/997,0
BigCodeBench/998,0
BigCodeBench/999,0
BigCodeBench/1000,1
BigCodeBench/1001,0
BigCodeBench/1002,0
BigCodeBench/1003,0
BigCodeBench/1004,0
BigCodeBench/1005,0
BigCodeBench/1006,0
BigCodeBench/1007,1
BigCodeBench/1008,0
BigCodeBench/1009,0
BigCodeBench/1010,0
BigCodeBench/1011,0
BigCodeBench/1012,0
BigCodeBench/1013,1
BigCodeBench/1014,0
BigCodeBench/1015,0
BigCodeBench/1016,0
BigCodeBench/1017,1
BigCodeBench/1018,0
BigCodeBench/1019,0
BigCodeBench/1020,1
BigCodeBench/1021,1
BigCodeBench/1022,0
BigCodeBench/1023,0
BigCodeBench/1024,0
BigCodeBench/1025,0
BigCodeBench/1026,0
BigCodeBench/1027,0
BigCodeBench/1028,0
BigCodeBench/1029,0
BigCodeBench/1030,0
BigCodeBench/1031,1
BigCodeBench/1032,0
BigCodeBench/1033,0
BigCodeBench/1034,0
BigCodeBench/1035,0
BigCodeBench/1036,0
BigCodeBench/1037,1
BigCodeBench/1038,1
BigCodeBench/1039,0
BigCodeBench/1040,0
BigCodeBench/1041,0
BigCodeBench/1042,0
BigCodeBench/1043,0
BigCodeBench/1044,0
BigCodeBench/1045,0
BigCodeBench/1046,0
BigCodeBench/1047,1
BigCodeBench/1048,1
BigCodeBench/1049,1
BigCodeBench/1050,0
BigCodeBench/1051,0
BigCodeBench/1052,0
BigCodeBench/1053,0
BigCodeBench/1054,1
BigCodeBench/1055,0
BigCodeBench/1056,0
BigCodeBench/1057,0
BigCodeBench/1058,0
BigCodeBench/1059,0
BigCodeBench/1060,0
BigCodeBench/1061,0
BigCodeBench/1062,0
BigCodeBench/1063,0
BigCodeBench/1064,0
BigCodeBench/1065,0
BigCodeBench/1066,0
BigCodeBench/1067,0
BigCodeBench/1068,0
BigCodeBench/1069,0
BigCodeBench/1070,0
BigCodeBench/1071,0
BigCodeBench/1072,1
BigCodeBench/1073,0
BigCodeBench/1074,0
BigCodeBench/1075,0
BigCodeBench/1076,0
BigCodeBench/1077,0
BigCodeBench/1078,0
BigCodeBench/1079,0
BigCodeBench/1080,0
BigCodeBench/1081,1
BigCodeBench/1082,0
BigCodeBench/1083,1
BigCodeBench/1084,0
BigCodeBench/1085,0
BigCodeBench/1086,1
BigCodeBench/1087,0
BigCodeBench/1088,0
BigCodeBench/1089,1
BigCodeBench/1090,0
BigCodeBench/1091,0
BigCodeBench/1092,0
BigCodeBench/1093,0
BigCodeBench/1094,0
BigCodeBench/1095,0
BigCodeBench/1096,0
BigCodeBench/1097,1
BigCodeBench/1098,0
BigCodeBench/1099,0
BigCodeBench/1100,0
BigCodeBench/1101,0
BigCodeBench/1102,0
BigCodeBench/1103,0
BigCodeBench/1104,0
BigCodeBench/1105,0
BigCodeBench/1106,1
BigCodeBench/1107,1
BigCodeBench/1108,0
BigCodeBench/1109,1
BigCodeBench/1110,0
BigCodeBench/1111,0
BigCodeBench/1112,0
BigCodeBench/1113,0
BigCodeBench/1114,0
BigCodeBench/1115,0
BigCodeBench/1116,0
BigCodeBench/1117,0
BigCodeBench/1118,0
BigCodeBench/1119,1
BigCodeBench/1120,0
BigCodeBench/1121,0
BigCodeBench/1122,0
BigCodeBench/1123,0
BigCodeBench/1124,0
BigCodeBench/1125,0
BigCodeBench/1126,1
BigCodeBench/1127,0
BigCodeBench/1128,0
BigCodeBench/1129,0
BigCodeBench/1130,1
BigCodeBench/1131,0
BigCodeBench/1132,0
BigCodeBench/1133,1
BigCodeBench/1134,0
BigCodeBench/1135,0
BigCodeBench/1136,0
BigCodeBench/1137,0
BigCodeBench/1138,0
BigCodeBench/1139,0
